tenantID,SLA_penalty
1,0.0
2,0.0
5,0.0
6,0.0
7,0.0
8,0.0
13,0.007
14,0.013000000000000005
15,0.010000000000000002
16,0.009000000000000001
17,0.014000000000000005
18,0.011000000000000003
19,0.012000000000000004
20,0.013000000000000005
