tenantID,SLA_penalty
1,6.639999999999946
2,6.639999999999946
4,1.2400000000000007
5,1.9920000000000015
6,1.9920000000000015
7,1.9860000000000015
8,1.9920000000000015
12,0.3720000000000002
13,0.3110000000000002
15,0.05500000000000004
17,0.3160000000000002
18,0.3170000000000002
19,0.31900000000000023
20,0.32000000000000023
21,0.3140000000000002
22,0.32500000000000023
