tenantID,SLA_penalty
1,12.459999999999779
2,12.37999999999978
3,12.359999999999781
4,67.79999999999829
5,69.2999999999982
6,68.54999999999825
7,291.399999999992
8,290.59999999999206
9,291.999999999992
