tenantID,SLA_penalty
1,2.0800000000000014
2,2.1000000000000014
5,0.6120000000000004
6,0.6000000000000004
7,0.6180000000000004
8,0.6180000000000004
13,0.09300000000000007
14,0.09400000000000007
15,0.09200000000000007
16,0.09400000000000007
17,0.08900000000000007
18,0.09400000000000007
19,0.09500000000000007
20,0.09700000000000007
