tenantID,SLA_penalty
1,11.209999999999805
2,11.119999999999807
3,11.329999999999803
4,61.299999999998654
5,62.39999999999859
6,61.49999999999864
7,272.99999999999307
8,267.79999999999336
9,270.9999999999932
