tenantID,SLA_penalty
1,1.9000000000000012
2,2.0200000000000014
5,0.5940000000000004
6,0.6060000000000004
7,0.5580000000000004
8,0.5940000000000004
13,0.10600000000000008
14,0.10300000000000008
15,0.10200000000000008
16,0.10400000000000008
17,0.10100000000000008
18,0.10200000000000008
19,0.09600000000000007
20,0.10200000000000008
