tenantID,SLA_penalty
1,1.3400000000000007
2,1.540000000000001
4,0.0
5,0.2520000000000001
6,0.30600000000000016
7,0.31800000000000017
8,0.22800000000000012
12,0.006
13,0.07900000000000006
15,0.004
17,0.07300000000000005
18,0.07400000000000005
19,0.07100000000000005
20,0.07200000000000005
21,0.07800000000000006
22,0.07800000000000006
